0.261013	0.829772	-0.568759	30828	30064	-0.024783	13	15	0.994693	../ParallelBooks/Tom Clancy/vecalign/sum of all fears, The - Tom Clancy.tok.norm---Clancy, Tom - Golf Van Ontzetting.tok.norm.vecalign.txt
0.261351	0.867178	-0.605827	9210	9536	0.035396	5	6	0.992127	../ParallelBooks/Dennis Lehane/vecalign/Shutter Island - Dennis Lehane.tok.norm---Lehane, Dennis - Shutter Island.tok.norm.vecalign.txt
0.261830	0.861169	-0.599339	17294	16664	-0.036429	0	5	0.986748	../ParallelBooks/James A. Michener/vecalign/Space - James A. Michener.tok.norm---Michener, James A. - De Ruimte.tok.norm.vecalign.txt
0.261994	0.968460	-0.706466	6561	6456	-0.016004	2	4	0.986062	../ParallelBooks/Jeff Lindsay/vecalign/Dexter by Design - Jeff Lindsay.tok.norm---Lindsay, Jeff - Dexter's Sinistere Schepping.tok.norm.vecalign.txt
0.262198	0.933456	-0.671258	6315	5787	-0.083610	9	13	0.969396	../ParallelBooks/James Patterson/vecalign/7th Heaven - James Patterson.tok.norm---Patterson, James - Zevende Hemel.tok.norm.vecalign.txt
0.262258	0.886326	-0.624068	14025	13300	-0.051693	1	3	0.979410	../ParallelBooks/Michael Crichton/vecalign/Jurassic park - Michael Crichton.tok.norm---Crichton, Michael - Jurassic Park.tok.norm.vecalign.txt
0.262302	0.928147	-0.665846	5650	5652	0.000354	10	78	0.994797	../ParallelBooks/Agatha Christie/vecalign/Appointment with death_ a Hercule Poirot mystery - Agatha Christie.tok.norm---Christie, Agatha - Hercule Poirot - (1938) Dood Van Een Huistiran (Appointment With Death).tok.norm.vecalign.txt
0.262444	0.914153	-0.651709	13176	33855	1.569444	1	4	0.373732	../ParallelBooks/Kristin Hannah/vecalign/Between Sisters - Kristin Hannah.tok.norm---Hannah, Kristin - Omnibus_ Twee Zusjes - In Het Daglicht - Huis Aan Het Water.tok.norm.vecalign.txt
0.262745	0.836242	-0.573497	17715	17926	0.011911	0	12	0.997356	../ParallelBooks/John Grisham/vecalign/Time to Kill, A - John Grisham.tok.norm---Grisham, John - De Jury.tok.norm.vecalign.txt
0.263007	0.939932	-0.676925	13460	13433	-0.002006	0	8	0.991625	../ParallelBooks/David Hewson/vecalign/Lucifer's Shadow - David Hewson.tok.norm---Hewson, David - schaduw van Lucifer, De.tok.norm.vecalign.txt
0.263308	0.900845	-0.637537	11732	12188	0.038868	1	6	0.983138	../ParallelBooks/Dennis Lehane/vecalign/Mystic River - Dennis Lehane.tok.norm---Lehane, Dennis - Mystic River.tok.norm.vecalign.txt
0.263874	0.900474	-0.636599	4044	4043	-0.000247	12	13	0.997929	../ParallelBooks/James Patterson/vecalign/Suzanne's Diary for Nicholas - James Patterson.tok.norm---Patterson, James - Een Hart Van Glas.tok.norm.vecalign.txt
0.264171	0.000000	0.264171	8621	8506	-0.013340	0	1	0.982067	../ParallelBooks/Jonathan Safran Foer/vecalign/Everything Is Illuminated - Jonathan Safran Foer.tok.norm---Foer, Jonathan Safran - Alles Is Verlicht.tok.norm.vecalign.txt
0.264198	0.936971	-0.672773	5027	5007	-0.003979	9	12	0.989735	../ParallelBooks/Alexander McCall Smith/vecalign/No. 1 Ladies' Detective Agency, The - Alexander McCall Smith.tok.norm---McCall Smith, Alexander - 01 De Erfenis Van Vader Ramotswe.tok.norm.vecalign.txt
0.264296	0.926911	-0.662615	13657	13425	-0.016988	5	13	0.989225	../ParallelBooks/Lee Child/vecalign/Hard Way_ A Reacher Novel, The - Lee Child.tok.norm---Child, Lee - Bloedgeld.tok.norm.vecalign.txt
0.265131	0.884752	-0.619621	13691	13190	-0.036593	8	10	0.985524	../ParallelBooks/Frank Herbert/vecalign/Children of Dune - Frank Herbert.tok.norm---Herbert, Frank - Kinderen Van Duin.tok.norm.vecalign.txt
0.265136	0.920901	-0.655765	5027	5191	0.032624	6	7	0.984150	../ParallelBooks/Danielle Steel/vecalign/Five Days in Paris - Danielle Steel.tok.norm---Steel, Danielle - Vijf Dagen In Parijs.tok.norm.vecalign.txt
0.265394	0.863770	-0.598376	10471	10394	-0.007354	10	15	0.998624	../ParallelBooks/Nora Roberts/vecalign/Sacred sins - Nora Roberts.tok.norm---Roberts, Nora - Zijden Prooi.tok.norm.vecalign.txt
0.265470	0.000000	0.265470	12520	12410	-0.008786	0	1	0.991447	../ParallelBooks/Markus Zusak/vecalign/Book Thief, The - Markus Zusak.tok.norm---Zusak, Markus - De Boekendief.tok.norm.vecalign.txt
0.266041	0.000000	0.266041	21627	21587	-0.001850	0	1	0.997682	../ParallelBooks/Joe Abercrombie/vecalign/Last Argument of Kings - Joe Abercrombie.tok.norm---Abercrombie, Joe - [Eerste Wet 03] De val van een koning.tok.norm.vecalign.txt
0.266081	0.000000	0.266081	5639	5734	0.016847	0	1	0.997300	../ParallelBooks/Chuck Palahniuk/vecalign/Lullaby_ a novel - Chuck Palahniuk.tok.norm---Palahniuk, Chuck - Wiegelied.tok.norm.vecalign.txt
0.266921	0.000000	0.266921	5821	4690	-0.194297	0	1	0.829783	../ParallelBooks/Joshua Foer/vecalign/Moonwalking With Einstein_ The Art and Science of Remembering Everything - Joshua Foer.tok.norm---Foer, Joshua - geheugenpaleis, Het.tok.norm.vecalign.txt
0.267119	0.892962	-0.625843	7627	7480	-0.019274	4	7	0.983831	../ParallelBooks/Dick Francis/vecalign/Banker - Dick Francis.tok.norm---Francis, Dick - Bankier.tok.norm.vecalign.txt
0.267165	0.272430	-0.005265	7016	611	-0.912913	16	62	0.083799	../ParallelBooks/Sir Arthur Conan Doyle/vecalign/Adventures of Sherlock Holmes, The - Sir Arthur Conan Doyle.tok.norm---Doyle, Sir Arthur Conan - Sherlock Holmes 13 - Het Avontuur Van De Kroon Van Berillen.tok.norm.vecalign.txt
0.267214	0.939326	-0.672112	9699	9757	0.005980	1	5	0.973109	../ParallelBooks/David Eddings/vecalign/Queen of Sorcery - David Eddings.tok.norm---Eddings, David - De Magische Koningin.tok.norm.vecalign.txt
0.267289	0.000000	0.267289	11559	11409	-0.012977	0	1	0.983188	../ParallelBooks/Philip Carter/vecalign/Altar of Bones, The - Philip Carter.tok.norm---Carter, Philip - Het Elixer.tok.norm.vecalign.txt
